transaction_id,store_id,store_location,register_id,cashier_id,customer_id,transaction_time,payment_method,product_sku,quantity,unit_price,total_amount,status
TXN-1284599,STR-042,Chicago,3,1814,892222,2026-04-22T03:03:45,debit_card,SKU-10012,4,3.49,13.96,completed
TXN-3619342,STR-046,Birmingham,4,1444,508183,2026-05-05T06:55:35,debit_card,SKU-10043,5,16,80,completed
TXN-7381882,STR-046,Birmingham,1,1484,671623,2026-04-23T02:08:40,debit_card,SKU-10012,5,3.49,17.45,completed
TXN-7119719,STR-043,Buffalo,5,1292,474877,2026-04-19T22:56:20,debit_card,SKU-10036,5,6.99,34.95,completed
TXN-4688180,STR-045,Denver,2,1613,623611,2026-05-09T07:41:53,debit_card,SKU-10027,4,29,116,voided
TXN-7705215,STR-046,Birmingham,3,1716,482705,2026-05-08T12:32:59,debit_card,SKU-10042,3,20,60,completed
TXN-5709044,STR-042,Chicago,2,1153,496531,2026-04-24T12:55:00,cash,SKU-10013,2,4.25,8.5,completed
TXN-1442350,STR-046,Birmingham,6,1358,671623,2026-05-02T18:41:47,credit_card,SKU-10033,1,699,699,completed
TXN-4285331,STR-044,Los Angeles,1,1096,605936,2026-04-25T11:55:36,debit_card,SKU-10037,4,89,356,completed
TXN-1366350,STR-044,Los Angeles,6,1710,699789,2026-05-04T16:44:28,cash,SKU-10039,2,299,598,completed
TXN-1811827,STR-045,Denver,1,1863,151461,2026-05-12T17:43:16,credit_card,SKU-10036,5,6.99,34.95,completed
TXN-9108598,STR-046,Birmingham,6,1159,204377,2026-04-24T00:44:56,debit_card,SKU-10021,3,3.25,9.75,completed
TXN-4878733,STR-044,Los Angeles,3,1248,115221,2026-04-15T12:04:11,credit_card,SKU-10019,2,8.5,17,completed
TXN-6296583,STR-042,Chicago,1,1698,516829,2026-05-06T16:58:49,credit_card,SKU-10035,3,129,387,completed
TXN-3014932,STR-042,Chicago,6,1241,800516,2026-04-29T04:16:47,debit_card,SKU-10029,5,69,345,refunded
TXN-1212299,STR-043,Buffalo,4,1886,999656,2026-05-04T13:03:39,debit_card,SKU-10002,3,949,2847,completed
TXN-1320157,STR-043,Buffalo,3,1792,284399,2026-04-14T03:23:32,cash,SKU-10023,5,4,20,refunded
TXN-6814925,STR-042,Chicago,6,1504,314680,2026-04-23T10:20:14,debit_card,SKU-10010,4,7.5,30,completed
TXN-4208874,STR-046,Birmingham,6,1239,349059,2026-04-14T07:16:26,debit_card,SKU-10039,2,299,598,refunded
TXN-7547580,STR-045,Denver,6,1552,741795,2026-04-21T01:42:40,debit_card,SKU-10030,1,149,149,completed
TXN-1972037,STR-042,Chicago,5,1724,471892,2026-04-23T01:59:51,credit_card,SKU-10044,5,1.5,7.5,completed
TXN-9340982,STR-043,Buffalo,2,1066,267861,2026-05-09T06:30:59,debit_card,SKU-10027,4,29,116,refunded
TXN-1005403,STR-042,Chicago,1,1814,682793,2026-05-08T21:29:36,debit_card,SKU-10049,4,129,516,completed
TXN-4060774,STR-046,Birmingham,4,1673,455039,2026-05-07T04:56:01,cash,SKU-10018,2,2.25,4.5,completed
TXN-5637029,STR-044,Los Angeles,5,1467,118962,2026-05-09T17:49:11,debit_card,SKU-10046,3,49,147,refunded
TXN-9326862,STR-043,Buffalo,3,1295,947013,2026-04-19T12:21:22,debit_card,SKU-10012,5,3.49,17.45,completed
TXN-7999807,STR-042,Chicago,5,1957,247221,2026-05-06T06:25:50,debit_card,SKU-10038,1,74,74,completed
TXN-3391752,STR-044,Los Angeles,2,1464,599711,2026-05-09T00:52:00,credit_card,SKU-10018,1,2.25,2.25,completed
TXN-9260642,STR-042,Chicago,5,1047,115221,2026-04-29T16:00:58,debit_card,SKU-10015,4,3.75,15,completed
TXN-8511984,STR-043,Buffalo,1,1043,788098,2026-04-17T17:25:37,debit_card,SKU-10036,3,6.99,20.97,completed
TXN-7093503,STR-043,Buffalo,3,1051,871455,2026-05-09T06:44:07,credit_card,SKU-10018,2,2.25,4.5,completed
TXN-6039026,STR-046,Birmingham,5,1335,682793,2026-05-07T05:45:33,debit_card,SKU-10021,4,3.25,13,completed
TXN-7686296,STR-044,Los Angeles,1,1171,445701,2026-05-07T05:58:51,credit_card,SKU-10006,3,2.5,7.5,completed
TXN-4217238,STR-044,Los Angeles,2,1752,698940,2026-05-05T18:21:17,credit_card,SKU-10002,3,949,2847,completed
TXN-8047274,STR-043,Buffalo,4,1791,955180,2026-05-01T18:05:59,cash,SKU-10016,4,6.99,27.96,completed
TXN-5704612,STR-045,Denver,1,1245,883175,2026-04-15T09:00:59,cash,SKU-10043,1,16,16,completed
TXN-9902008,STR-043,Buffalo,4,1363,753349,2026-05-02T05:34:05,debit_card,SKU-10041,3,24,72,completed
TXN-2102720,STR-046,Birmingham,5,1017,667892,2026-05-12T15:46:50,debit_card,SKU-10037,4,89,356,completed
TXN-9944813,STR-042,Chicago,4,1056,449886,2026-05-10T02:02:08,credit_card,SKU-10045,1,5.99,5.99,completed
TXN-2185038,STR-045,Denver,1,1570,610915,2026-04-17T05:59:44,credit_card,SKU-10037,5,89,445,completed
TXN-9718863,STR-045,Denver,6,1905,641646,2026-04-16T11:19:54,credit_card,SKU-10036,4,6.99,27.96,completed
TXN-1746428,STR-044,Los Angeles,4,1057,274168,2026-04-12T20:25:03,debit_card,SKU-10014,2,5.5,11,completed
TXN-2933968,STR-042,Chicago,2,1547,626111,2026-05-01T19:42:19,debit_card,SKU-10046,4,49,196,completed
TXN-1292902,STR-042,Chicago,4,1224,465119,2026-05-10T07:05:08,debit_card,SKU-10026,3,89,267,completed
TXN-2869939,STR-043,Buffalo,1,1749,160747,2026-04-22T09:23:15,credit_card,SKU-10046,5,49,245,refunded
TXN-5906767,STR-044,Los Angeles,6,1108,796619,2026-04-28T08:25:13,credit_card,SKU-10021,2,3.25,6.5,completed
TXN-8216100,STR-043,Buffalo,5,1217,240045,2026-04-16T10:43:14,credit_card,SKU-10015,4,3.75,15,completed
TXN-4242587,STR-044,Los Angeles,3,1291,226037,2026-04-17T06:50:25,credit_card,SKU-10026,4,89,356,completed
TXN-1204124,STR-046,Birmingham,2,1875,674892,2026-05-03T02:36:00,credit_card,SKU-10014,1,5.5,5.5,completed
TXN-4010905,STR-046,Birmingham,1,1606,593863,2026-04-19T14:12:01,credit_card,SKU-10004,5,99,495,completed
TXN-5377411,STR-043,Buffalo,1,1225,347652,2026-04-19T22:21:18,credit_card,SKU-10008,4,4.25,17,completed
TXN-9673995,STR-044,Los Angeles,1,1451,244791,2026-04-16T04:32:00,debit_card,SKU-10049,4,129,516,completed
TXN-6836202,STR-045,Denver,5,1394,124817,2026-05-10T21:17:09,credit_card,SKU-10018,3,2.25,6.75,completed
TXN-7574486,STR-046,Birmingham,2,1750,157109,2026-04-18T10:36:44,debit_card,SKU-10014,1,5.5,5.5,completed
TXN-9757155,STR-042,Chicago,2,1780,674892,2026-04-23T04:45:26,debit_card,SKU-10037,2,89,178,completed
TXN-2261073,STR-042,Chicago,2,1174,311893,2026-04-20T19:50:37,credit_card,SKU-10025,5,5.5,27.5,completed
TXN-2003359,STR-042,Chicago,4,1528,711368,2026-04-26T21:48:58,credit_card,SKU-10045,2,5.99,11.98,completed
TXN-1804406,STR-044,Los Angeles,2,1217,809088,2026-04-14T02:33:04,credit_card,SKU-10025,4,5.5,22,completed
TXN-6303603,STR-044,Los Angeles,5,1967,436591,2026-05-08T02:22:25,cash,SKU-10029,3,69,207,completed
TXN-3420888,STR-042,Chicago,6,1217,630923,2026-04-24T12:41:22,credit_card,SKU-10048,4,15,60,completed
TXN-5765351,STR-046,Birmingham,1,1667,359748,2026-04-29T16:21:14,debit_card,SKU-10026,2,89,178,completed
TXN-1456257,STR-044,Los Angeles,2,1132,349059,2026-05-03T06:03:45,debit_card,SKU-10041,5,24,120,completed
TXN-1971341,STR-042,Chicago,5,1023,420961,2026-05-05T10:48:26,debit_card,SKU-10023,4,4,16,completed
TXN-6659363,STR-042,Chicago,3,1686,546552,2026-05-10T07:54:08,debit_card,SKU-10002,2,949,1898,completed
TXN-2994775,STR-045,Denver,5,1387,534304,2026-05-11T04:21:46,debit_card,SKU-10021,3,3.25,9.75,refunded
TXN-2588304,STR-043,Buffalo,2,1742,546205,2026-04-17T16:55:24,debit_card,SKU-10015,2,3.75,7.5,completed
TXN-5382439,STR-043,Buffalo,1,1888,430581,2026-04-29T09:13:19,cash,SKU-10037,5,89,445,completed
TXN-2697373,STR-042,Chicago,2,1868,308746,2026-05-11T07:21:49,credit_card,SKU-10003,4,799,3196,completed
TXN-3392249,STR-046,Birmingham,2,1546,580057,2026-04-13T17:52:37,debit_card,SKU-10049,3,129,387,completed
TXN-2395678,STR-042,Chicago,2,1075,626337,2026-04-17T19:10:52,credit_card,SKU-10021,1,3.25,3.25,completed
TXN-4036666,STR-043,Buffalo,5,1538,988285,2026-05-07T19:03:13,credit_card,SKU-10027,5,29,145,completed
TXN-2232993,STR-044,Los Angeles,6,1083,390580,2026-04-15T06:11:50,credit_card,SKU-10012,3,3.49,10.47,completed
TXN-4787848,STR-043,Buffalo,6,1298,675383,2026-05-01T16:28:45,credit_card,SKU-10024,3,2.2,6.6,completed
TXN-7493638,STR-046,Birmingham,1,1147,696894,2026-04-19T21:32:38,debit_card,SKU-10031,4,349,1396,completed
TXN-6976161,STR-046,Birmingham,4,1971,373426,2026-05-04T22:34:01,cash,SKU-10038,2,74,148,completed
TXN-4064266,STR-045,Denver,6,1199,584984,2026-04-29T17:19:50,cash,SKU-10034,3,599,1797,completed
TXN-4414699,STR-045,Denver,2,1348,598987,2026-04-25T04:08:59,credit_card,SKU-10045,5,5.99,29.95,completed
TXN-7724263,STR-043,Buffalo,3,1063,422480,2026-04-19T13:02:33,credit_card,SKU-10014,5,5.5,27.5,completed
TXN-9433511,STR-042,Chicago,3,1282,613964,2026-05-01T15:06:06,credit_card,SKU-10046,3,49,147,completed
TXN-7450327,STR-046,Birmingham,4,1709,698940,2026-04-22T22:20:15,cash,SKU-10030,3,149,447,refunded
TXN-3202690,STR-042,Chicago,1,1908,584654,2026-04-22T19:50:32,cash,SKU-10029,1,69,69,completed
TXN-9820930,STR-045,Denver,3,1466,777517,2026-05-03T18:57:47,credit_card,SKU-10032,4,159,636,completed
TXN-3742806,STR-042,Chicago,5,1591,899736,2026-04-24T22:37:56,debit_card,SKU-10017,1,4.49,4.49,completed
TXN-4131086,STR-046,Birmingham,6,1409,308536,2026-04-28T17:23:36,cash,SKU-10038,2,74,148,completed
TXN-9717854,STR-043,Buffalo,3,1337,710763,2026-05-02T03:39:02,credit_card,SKU-10050,4,34,136,completed
TXN-3494300,STR-045,Denver,3,1491,167363,2026-05-02T00:41:10,credit_card,SKU-10010,5,7.5,37.5,completed
TXN-4865655,STR-042,Chicago,6,1409,608404,2026-04-21T09:43:12,credit_card,SKU-10030,4,149,596,completed
TXN-5700777,STR-045,Denver,5,1910,274168,2026-04-19T21:14:48,debit_card,SKU-10048,1,15,15,refunded
TXN-7059840,STR-044,Los Angeles,1,1408,534304,2026-04-24T14:26:07,cash,SKU-10048,2,15,30,completed
TXN-9350704,STR-044,Los Angeles,6,1393,459097,2026-04-20T22:05:52,credit_card,SKU-10036,2,6.99,13.98,completed
TXN-6608252,STR-045,Denver,3,1523,481214,2026-04-17T23:26:58,credit_card,SKU-10034,3,599,1797,completed
TXN-7395776,STR-044,Los Angeles,4,1113,494478,2026-05-07T11:36:12,credit_card,SKU-10021,4,3.25,13,completed
TXN-3643401,STR-044,Los Angeles,2,1749,467914,2026-04-13T21:09:30,debit_card,SKU-10034,1,599,599,completed
TXN-9547637,STR-043,Buffalo,4,1565,349031,2026-05-06T23:31:39,credit_card,SKU-10010,5,7.5,37.5,completed
TXN-1203930,STR-044,Los Angeles,4,1949,622962,2026-05-10T08:07:08,cash,SKU-10001,5,999,4995,completed
TXN-3591366,STR-043,Buffalo,2,1545,847388,2026-04-21T17:45:18,debit_card,SKU-10048,3,15,45,completed
TXN-5087612,STR-046,Birmingham,4,1713,207498,2026-05-05T09:25:55,debit_card,SKU-10025,1,5.5,5.5,completed
TXN-5739251,STR-044,Los Angeles,6,1424,327395,2026-05-09T05:38:27,debit_card,SKU-10041,1,24,24,completed
TXN-7987663,STR-045,Denver,2,1245,218998,2026-04-14T05:57:49,debit_card,SKU-10042,4,20,80,completed
TXN-7071711,STR-045,Denver,1,1845,891343,2026-05-06T06:41:34,credit_card,SKU-10021,5,3.25,16.25,completed
TXN-7652397,STR-044,Los Angeles,5,1771,884020,2026-04-12T22:22:47,credit_card,SKU-10031,2,349,698,completed
TXN-5190937,STR-042,Chicago,3,1471,841593,2026-05-08T18:31:21,debit_card,SKU-10009,2,3.99,7.98,completed
TXN-8280751,STR-046,Birmingham,5,1107,745483,2026-05-12T03:36:27,credit_card,SKU-10018,4,2.25,9,completed
TXN-6845167,STR-042,Chicago,3,1746,184290,2026-04-20T17:55:04,credit_card,SKU-10025,3,5.5,16.5,completed
TXN-8663284,STR-043,Buffalo,5,1037,471211,2026-05-07T06:42:15,credit_card,SKU-10043,3,16,48,completed
TXN-7174055,STR-042,Chicago,6,1186,599711,2026-05-09T09:27:18,credit_card,SKU-10030,4,149,596,completed
TXN-1623533,STR-044,Los Angeles,2,1490,160747,2026-05-06T17:58:08,debit_card,SKU-10033,5,699,3495,completed
TXN-2165537,STR-043,Buffalo,6,1236,225933,2026-04-13T21:02:00,credit_card,SKU-10038,4,74,296,completed
TXN-5803566,STR-042,Chicago,5,1005,942346,2026-04-24T01:46:23,credit_card,SKU-10025,2,5.5,11,completed
TXN-2605611,STR-044,Los Angeles,5,1461,688298,2026-04-28T14:33:33,debit_card,SKU-10021,3,3.25,9.75,completed
TXN-2982326,STR-046,Birmingham,3,1902,716048,2026-05-06T09:56:48,credit_card,SKU-10012,4,3.49,13.96,completed
TXN-5875022,STR-045,Denver,2,1803,345013,2026-05-08T07:41:27,credit_card,SKU-10026,5,89,445,completed
TXN-1630243,STR-042,Chicago,4,1822,762395,2026-05-07T03:49:04,credit_card,SKU-10043,1,16,16,completed
TXN-4999083,STR-044,Los Angeles,1,1089,900812,2026-05-08T15:05:27,debit_card,SKU-10033,3,699,2097,completed
TXN-3493641,STR-043,Buffalo,5,1701,323740,2026-04-28T09:35:55,credit_card,SKU-10006,3,2.5,7.5,completed
TXN-5385534,STR-044,Los Angeles,2,1514,598326,2026-05-04T21:51:20,credit_card,SKU-10024,3,2.2,6.6,completed
TXN-2448025,STR-043,Buffalo,4,1744,354154,2026-05-07T14:17:44,debit_card,SKU-10021,4,3.25,13,completed
TXN-8446247,STR-045,Denver,2,1177,386183,2026-04-30T16:20:29,credit_card,SKU-10007,5,1.75,8.75,completed
TXN-2152136,STR-044,Los Angeles,4,1220,934713,2026-04-26T13:22:40,credit_card,SKU-10040,3,599,1797,completed
TXN-3676567,STR-043,Buffalo,4,1347,233989,2026-04-15T07:28:32,credit_card,SKU-10001,5,999,4995,completed
TXN-4399816,STR-042,Chicago,6,1482,583672,2026-04-27T09:40:37,debit_card,SKU-10028,4,55,220,completed
TXN-2818381,STR-044,Los Angeles,5,1717,955654,2026-04-29T15:13:29,debit_card,SKU-10013,3,4.25,12.75,refunded
TXN-9981246,STR-045,Denver,4,1743,344270,2026-04-15T20:55:34,credit_card,SKU-10014,1,5.5,5.5,completed
TXN-9478181,STR-044,Los Angeles,6,1165,323740,2026-05-07T05:50:19,debit_card,SKU-10015,5,3.75,18.75,completed
TXN-1118831,STR-043,Buffalo,2,1607,264922,2026-04-25T10:53:00,credit_card,SKU-10024,2,2.2,4.4,completed
TXN-3918836,STR-045,Denver,5,1944,159595,2026-05-07T10:03:55,cash,SKU-10048,3,15,45,completed
TXN-7841044,STR-044,Los Angeles,1,1422,674892,2026-04-23T11:28:54,debit_card,SKU-10047,2,24,48,completed
TXN-7481719,STR-043,Buffalo,4,1229,214317,2026-04-29T09:23:10,credit_card,SKU-10012,5,3.49,17.45,completed
TXN-9108444,STR-042,Chicago,5,1688,995299,2026-04-18T19:48:07,credit_card,SKU-10030,5,149,745,completed
TXN-1685279,STR-046,Birmingham,4,1218,468911,2026-04-25T11:13:59,credit_card,SKU-10042,5,20,100,completed
TXN-9205171,STR-042,Chicago,2,1313,875708,2026-05-03T05:19:15,credit_card,SKU-10034,3,599,1797,completed
TXN-1133413,STR-042,Chicago,4,1144,641646,2026-04-21T04:49:18,credit_card,SKU-10034,4,599,2396,completed
TXN-7729597,STR-042,Chicago,6,1324,593863,2026-04-21T23:33:46,credit_card,SKU-10026,4,89,356,completed
TXN-4195786,STR-045,Denver,1,1266,976223,2026-05-11T05:02:19,credit_card,SKU-10011,1,2.99,2.99,completed
TXN-3986585,STR-044,Los Angeles,4,1663,874803,2026-04-22T03:56:06,credit_card,SKU-10008,5,4.25,21.25,completed
TXN-5879755,STR-044,Los Angeles,3,1153,350414,2026-05-11T07:40:51,credit_card,SKU-10023,3,4,12,completed
TXN-3040729,STR-044,Los Angeles,6,1620,779458,2026-05-01T09:11:42,credit_card,SKU-10046,4,49,196,completed
TXN-4557566,STR-043,Buffalo,2,1844,800516,2026-04-18T17:25:05,debit_card,SKU-10049,1,129,129,completed
TXN-5796160,STR-042,Chicago,2,1916,557587,2026-04-28T06:30:55,credit_card,SKU-10045,3,5.99,17.97,completed
TXN-7185377,STR-045,Denver,2,1852,140547,2026-04-18T18:24:35,debit_card,SKU-10046,4,49,196,completed
TXN-6364616,STR-043,Buffalo,4,1926,979570,2026-04-15T06:49:57,credit_card,SKU-10045,5,5.99,29.95,completed
TXN-7327842,STR-046,Birmingham,1,1800,890241,2026-04-19T14:03:48,credit_card,SKU-10013,3,4.25,12.75,completed
TXN-7770873,STR-045,Denver,1,1243,998667,2026-05-05T16:30:07,cash,SKU-10022,4,2.5,10,completed
TXN-6242741,STR-043,Buffalo,5,1819,546205,2026-04-14T17:13:15,credit_card,SKU-10041,1,24,24,completed
TXN-7315564,STR-042,Chicago,6,1639,342622,2026-05-11T19:55:55,debit_card,SKU-10016,5,6.99,34.95,completed
TXN-5440772,STR-042,Chicago,3,1581,158903,2026-05-03T00:24:31,debit_card,SKU-10028,4,55,220,completed
TXN-2293483,STR-044,Los Angeles,2,1823,126628,2026-05-07T17:04:12,cash,SKU-10045,2,5.99,11.98,completed
TXN-3115614,STR-043,Buffalo,2,1076,115893,2026-05-08T18:06:42,cash,SKU-10003,1,799,799,completed
TXN-1766981,STR-042,Chicago,6,1578,823734,2026-05-06T07:45:11,debit_card,SKU-10029,3,69,207,completed
TXN-2859555,STR-046,Birmingham,5,1107,542308,2026-04-18T07:14:54,credit_card,SKU-10034,5,599,2995,completed
TXN-8643499,STR-046,Birmingham,3,1954,946024,2026-05-02T07:20:11,cash,SKU-10018,1,2.25,2.25,completed
TXN-9911167,STR-042,Chicago,1,1487,907355,2026-04-19T02:35:03,debit_card,SKU-10040,3,599,1797,completed
TXN-7825981,STR-044,Los Angeles,2,1383,496531,2026-05-09T01:01:19,debit_card,SKU-10012,3,3.49,10.47,completed
TXN-1454500,STR-046,Birmingham,6,1832,942346,2026-04-22T17:40:36,credit_card,SKU-10031,3,349,1047,completed
TXN-2251441,STR-044,Los Angeles,1,1650,394455,2026-05-05T20:31:16,debit_card,SKU-10050,1,34,34,completed
TXN-3727592,STR-045,Denver,5,1155,113549,2026-04-13T04:00:41,credit_card,SKU-10017,2,4.49,8.98,completed
TXN-9078995,STR-045,Denver,4,1840,394455,2026-05-05T22:44:00,debit_card,SKU-10004,2,99,198,completed
TXN-9265258,STR-046,Birmingham,2,1116,433615,2026-04-26T19:42:46,debit_card,SKU-10002,2,949,1898,completed
TXN-5044430,STR-042,Chicago,3,1221,347652,2026-04-17T23:20:17,debit_card,SKU-10013,1,4.25,4.25,completed
TXN-3044335,STR-045,Denver,6,1461,842507,2026-04-27T21:50:56,debit_card,SKU-10048,1,15,15,completed
TXN-1317657,STR-043,Buffalo,5,1382,180950,2026-04-17T09:48:02,cash,SKU-10035,3,129,387,completed
TXN-2432357,STR-042,Chicago,2,1147,745483,2026-04-13T22:51:25,credit_card,SKU-10008,3,4.25,12.75,completed
TXN-7860255,STR-043,Buffalo,1,1377,219933,2026-04-20T11:49:23,debit_card,SKU-10017,1,4.49,4.49,completed
TXN-3655458,STR-042,Chicago,3,1571,918619,2026-04-15T04:12:57,debit_card,SKU-10050,1,34,34,completed
TXN-2952678,STR-042,Chicago,4,1595,793883,2026-04-19T03:32:41,credit_card,SKU-10036,5,6.99,34.95,completed
TXN-6453639,STR-042,Chicago,3,1037,928776,2026-04-19T07:40:06,credit_card,SKU-10026,3,89,267,completed
TXN-2298986,STR-043,Buffalo,3,1251,115893,2026-04-21T00:45:28,credit_card,SKU-10030,3,149,447,completed
TXN-3185291,STR-042,Chicago,4,1129,947925,2026-04-19T12:15:55,credit_card,SKU-10028,2,55,110,completed
TXN-8907341,STR-045,Denver,3,1273,218998,2026-05-09T04:21:36,credit_card,SKU-10034,4,599,2396,completed
TXN-5508930,STR-045,Denver,6,1390,534096,2026-04-13T19:52:01,credit_card,SKU-10046,4,49,196,completed
TXN-4197870,STR-044,Los Angeles,1,1830,968674,2026-05-05T10:24:43,credit_card,SKU-10012,5,3.49,17.45,completed
TXN-2963028,STR-044,Los Angeles,2,1396,847388,2026-04-27T23:24:15,debit_card,SKU-10047,4,24,96,completed
TXN-9858738,STR-044,Los Angeles,6,1559,185748,2026-04-13T03:34:42,debit_card,SKU-10018,1,2.25,2.25,completed
TXN-1892469,STR-042,Chicago,6,1128,699789,2026-04-24T22:16:13,debit_card,SKU-10026,5,89,445,completed
TXN-8132881,STR-044,Los Angeles,5,1950,184245,2026-04-18T20:36:57,credit_card,SKU-10025,5,5.5,27.5,completed
TXN-3230764,STR-046,Birmingham,5,1313,740290,2026-04-23T14:39:30,cash,SKU-10012,1,3.49,3.49,completed
TXN-5580042,STR-042,Chicago,2,1253,581284,2026-04-23T04:10:03,credit_card,SKU-10028,5,55,275,completed
TXN-3343265,STR-046,Birmingham,2,1300,841593,2026-04-14T00:15:32,cash,SKU-10017,3,4.49,13.47,refunded
TXN-3572027,STR-046,Birmingham,3,1048,759836,2026-05-05T04:06:23,cash,SKU-10043,1,16,16,completed
TXN-2569382,STR-044,Los Angeles,6,1370,528979,2026-04-27T14:44:49,credit_card,SKU-10020,3,9.99,29.97,completed
TXN-7620038,STR-043,Buffalo,5,1253,697949,2026-04-18T12:51:30,debit_card,SKU-10015,3,3.75,11.25,completed
TXN-4349358,STR-044,Los Angeles,5,1036,337866,2026-05-09T01:22:03,credit_card,SKU-10047,1,24,24,completed
TXN-8893137,STR-042,Chicago,3,1924,712023,2026-04-16T04:13:20,debit_card,SKU-10009,5,3.99,19.95,completed
TXN-1969373,STR-044,Los Angeles,3,1994,215107,2026-04-24T04:33:38,credit_card,SKU-10033,4,699,2796,completed
TXN-3466936,STR-044,Los Angeles,3,1827,114969,2026-04-21T19:07:28,credit_card,SKU-10003,2,799,1598,completed
TXN-4880778,STR-045,Denver,2,1625,386183,2026-04-27T22:13:46,credit_card,SKU-10017,3,4.49,13.47,completed
TXN-4599877,STR-042,Chicago,3,1089,645927,2026-04-18T07:58:17,credit_card,SKU-10019,4,8.5,34,completed
TXN-8637057,STR-045,Denver,4,1745,830669,2026-05-11T03:14:22,credit_card,SKU-10046,4,49,196,completed
TXN-3646896,STR-045,Denver,1,1911,342622,2026-05-02T21:04:36,credit_card,SKU-10018,2,2.25,4.5,completed
TXN-1574530,STR-044,Los Angeles,3,1911,223500,2026-05-07T07:12:58,debit_card,SKU-10050,2,34,68,completed
TXN-6670500,STR-043,Buffalo,2,1942,274724,2026-04-18T21:45:49,credit_card,SKU-10014,5,5.5,27.5,completed
TXN-3913296,STR-046,Birmingham,1,1764,590527,2026-04-29T02:32:21,credit_card,SKU-10009,2,3.99,7.98,completed
TXN-6850417,STR-044,Los Angeles,2,1823,590527,2026-05-05T08:16:58,debit_card,SKU-10037,5,89,445,completed
TXN-9567247,STR-045,Denver,3,1235,642215,2026-04-30T15:54:02,debit_card,SKU-10021,2,3.25,6.5,completed
TXN-4593118,STR-042,Chicago,2,1515,452252,2026-05-07T10:23:14,debit_card,SKU-10050,1,34,34,completed
TXN-4639913,STR-045,Denver,1,1217,185721,2026-04-28T21:03:07,debit_card,SKU-10028,1,55,55,completed
TXN-5717092,STR-046,Birmingham,3,1942,126628,2026-04-26T22:22:28,credit_card,SKU-10006,5,2.5,12.5,completed
TXN-3803194,STR-046,Birmingham,2,1591,796619,2026-05-08T23:14:31,debit_card,SKU-10034,3,599,1797,completed
TXN-3878607,STR-043,Buffalo,1,1488,581930,2026-04-15T13:42:09,debit_card,SKU-10038,3,74,222,completed
TXN-4185132,STR-046,Birmingham,4,1650,783897,2026-04-27T23:52:22,debit_card,SKU-10009,1,3.99,3.99,completed
TXN-5179799,STR-043,Buffalo,1,1348,636078,2026-05-11T02:54:53,credit_card,SKU-10040,4,599,2396,refunded
TXN-7861810,STR-046,Birmingham,4,1580,875708,2026-05-05T08:35:23,credit_card,SKU-10028,2,55,110,completed
TXN-5835495,STR-042,Chicago,3,1142,566713,2026-04-15T04:12:54,credit_card,SKU-10042,5,20,100,completed
TXN-5682903,STR-042,Chicago,5,1902,898171,2026-05-05T20:25:02,credit_card,SKU-10018,2,2.25,4.5,completed
TXN-2734847,STR-045,Denver,5,1500,611914,2026-05-09T23:08:36,debit_card,SKU-10018,4,2.25,9,completed
TXN-3981787,STR-044,Los Angeles,3,1477,665696,2026-05-01T13:36:41,credit_card,SKU-10011,1,2.99,2.99,completed
TXN-8450946,STR-046,Birmingham,1,1176,727408,2026-04-13T11:25:07,credit_card,SKU-10006,2,2.5,5,completed
